"","species","scientificName","longitude","latitude","elevation","countryCode","stateProvince","day","month","year","eventDate","endDayOfYear"
"3405","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.806427,53.98201,NA,"DE",NA,11,8,2019,2019-08-11,NA
"3406","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.563106,50.211376,NA,"DE",NA,8,8,2019,2019-08-08,NA
"3407","Aeshna cyanea","Aeshna cyanea Müller, 1764",9.899308,53.610096,NA,"DE",NA,6,8,2019,2019-08-06,NA
"3408","Aeshna cyanea","Aeshna cyanea Müller, 1764",12.871178,50.853462,NA,"DE",NA,10,8,2019,2019-08-10,NA
"3409","Aeshna cyanea","Aeshna cyanea Müller, 1764",11.321983,49.891193,NA,"DE",NA,11,8,2019,2019-08-11,NA
"3410","Aeshna cyanea","Aeshna cyanea Müller, 1764",13.29147,52.792873,NA,"DE",NA,8,8,2019,2019-08-08,NA
"3411","Aeshna cyanea","Aeshna cyanea Müller, 1764",12.836555,50.647778,NA,"DE",NA,11,8,2019,2019-08-11,NA
"3412","Aeshna cyanea","Aeshna cyanea Müller, 1764",5.978182,50.984142,NA,"BE",NA,7,8,2019,2019-08-07,NA
"3413","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.036909,53.814865,NA,"DE",NA,11,8,2019,2019-08-11,NA
"3414","Aeshna cyanea","Aeshna cyanea Müller, 1764",12.266235,51.659351,NA,"DE",NA,6,8,2019,2019-08-06,NA
"3415","Aeshna cyanea","Aeshna cyanea Müller, 1764",13.237566,52.443642,NA,"DE",NA,5,8,2019,2019-08-05,NA
"3416","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.218691,54.398712,NA,"DE",NA,9,8,2019,2019-08-09,NA
"3417","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.663261,53.894829,NA,"DE",NA,17,8,2019,2019-08-17,NA
"3418","Aeshna cyanea","Aeshna cyanea Müller, 1764",9.063235,49.836784,NA,"DE",NA,8,8,2019,2019-08-08,NA
"3420","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.80708,51.382305,NA,"DE",NA,6,8,2019,2019-08-06,NA
"3421","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.329523,43.645584,NA,"IT",NA,18,8,2019,2019-08-18,NA
"3422","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.671305,48.475327,NA,"DE",NA,9,8,2019,2019-08-09,NA
"3423","Aeshna cyanea","Aeshna cyanea Müller, 1764",12.714326,50.587948,NA,"DE",NA,11,8,2019,2019-08-11,NA
"3425","Aeshna cyanea","Aeshna cyanea Müller, 1764",9.855921,53.553883,NA,"DE",NA,7,8,2019,2019-08-07,NA
"3426","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.931993,49.061096,NA,"DE",NA,12,8,2019,2019-08-12,NA
"3427","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.470218,53.114632,NA,"DE",NA,11,8,2019,2019-08-11,NA
"3428","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.888686,49.609291,NA,"DE",NA,11,8,2019,2019-08-11,NA
"3429","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.851955,52.271004,NA,"DE",NA,5,8,2019,2019-08-05,NA
"3430","Aeshna cyanea","Aeshna cyanea Müller, 1764",9.772485,48.706699,NA,"DE",NA,10,8,2019,2019-08-10,NA
"3431","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.716299,50.618389,NA,"DE",NA,5,8,2019,2019-08-05,NA
"3432","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.108623,50.948109,NA,"DE",NA,10,8,2019,2019-08-10,NA
"3433","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.157193,50.676777,NA,"DE",NA,4,8,2019,2019-08-04,NA
"3434","Aeshna cyanea","Aeshna cyanea Müller, 1764",6.346694,51.196041,NA,"DE",NA,1,8,2019,2019-08-01,NA
"3435","Aeshna cyanea","Aeshna cyanea Müller, 1764",13.630282,51.109116,NA,"DE",NA,7,8,2019,2019-08-07,NA
"3436","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.952729,51.885593,NA,"DE",NA,10,8,2019,2019-08-10,NA
"3437","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.948695,51.230896,NA,"DE",NA,10,8,2019,2019-08-10,NA
"3438","Aeshna cyanea","Aeshna cyanea Müller, 1764",6.86634,50.964561,NA,"DE",NA,13,8,2019,2019-08-13,NA
"3439","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.739007,53.796097,NA,"DE",NA,11,8,2019,2019-08-11,NA
"3440","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.822618,49.799065,NA,"DE",NA,9,8,2019,2019-08-09,NA
"3441","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.243591,50.054867,NA,"DE",NA,9,8,2019,2019-08-09,NA
"3442","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.212825,50.772007,NA,"DE",NA,4,8,2019,2019-08-04,NA
"3443","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.16082,50.68988,NA,"DE",NA,5,8,2019,2019-08-05,NA
"3444","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.058434,51.146027,NA,"DE",NA,11,8,2019,2019-08-11,NA
"3445","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.210383,49.900074,NA,"DE",NA,11,8,2019,2019-08-11,NA
"3446","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.806427,53.98201,NA,"DE",NA,17,8,2019,2019-08-17,NA
"3447","Aeshna cyanea","Aeshna cyanea Müller, 1764",9.17299,49.247723,NA,"DE",NA,8,8,2019,2019-08-08,NA
"3448","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.416694,49.492939,NA,"DE",NA,12,8,2019,2019-08-12,NA
"3449","Aeshna cyanea","Aeshna cyanea Müller, 1764",9.845334,54.463242,NA,"DE",NA,5,8,2019,2019-08-05,NA
"3450","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.638159,49.196766,NA,"DE",NA,8,8,2019,2019-08-08,NA
"3451","Aeshna cyanea","Aeshna cyanea Müller, 1764",11.955207,50.484863,NA,"DE",NA,2,8,2019,2019-08-02,NA
"3452","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.832302,48.86393,NA,"DE",NA,8,8,2019,2019-08-08,NA
"3453","Aeshna cyanea","Aeshna cyanea Müller, 1764",9.524326,53.932419,NA,"DE",NA,11,8,2019,2019-08-11,NA
"3454","Aeshna cyanea","Aeshna cyanea Müller, 1764",12.561916,48.879711,NA,"DE",NA,11,8,2019,2019-08-11,NA
"3455","Aeshna cyanea","Aeshna cyanea Müller, 1764",13.69066,52.164398,NA,"DE",NA,12,8,2019,2019-08-12,NA
"3456","Aeshna cyanea","Aeshna cyanea Müller, 1764",12.885926,52.379486,NA,"DE",NA,9,8,2019,2019-08-09,NA
"3457","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.20769,48.778828,NA,"DE",NA,10,8,2019,2019-08-10,NA
"3458","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.823319,47.987305,NA,"DE",NA,7,8,2019,2019-08-07,NA
"3459","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.447474,52.436539,NA,"DE",NA,4,8,2019,2019-08-04,NA
"3460","Aeshna cyanea","Aeshna cyanea Müller, 1764",9.66234,52.405861,NA,"DE",NA,10,8,2019,2019-08-10,NA
"3461","Aeshna cyanea","Aeshna cyanea Müller, 1764",9.978511,53.268238,NA,"DE",NA,6,8,2019,2019-08-06,NA
"3462","Aeshna cyanea","Aeshna cyanea Müller, 1764",6.283173,50.736797,NA,"DE",NA,7,8,2019,2019-08-07,NA
"3463","Aeshna cyanea","Aeshna cyanea Müller, 1764",9.709336,53.993954,NA,"DE",NA,11,8,2019,2019-08-11,NA
"3464","Aeshna cyanea","Aeshna cyanea Müller, 1764",11.405299,48.089546,NA,"DE",NA,2,8,2019,2019-08-02,NA
"3465","Aeshna cyanea","Aeshna cyanea Müller, 1764",12.514953,49.047211,NA,"DE",NA,18,8,2019,2019-08-18,NA
"3466","Aeshna cyanea","Aeshna cyanea Müller, 1764",11.02217,47.858509,NA,"DE",NA,14,8,2019,2019-08-14,NA
"3467","Aeshna cyanea","Aeshna cyanea Müller, 1764",9.649384,51.771,NA,"DE",NA,11,8,2019,2019-08-11,NA
"3468","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.76977,49.231663,NA,"DE",NA,6,8,2019,2019-08-06,NA
"3469","Aeshna cyanea","Aeshna cyanea Müller, 1764",9.461907,51.52784,NA,"DE",NA,4,8,2019,2019-08-04,NA
"3470","Aeshna cyanea","Aeshna cyanea Müller, 1764",12.448112,51.643726,NA,"DE",NA,11,8,2019,2019-08-11,NA
"3471","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.581207,47.423443,NA,"AT",NA,5,8,2019,2019-08-05,NA
"3472","Aeshna cyanea","Aeshna cyanea Müller, 1764",6.084112,52.720898,NA,"NL",NA,7,8,2019,2019-08-07,NA
"3474","Aeshna cyanea","Aeshna cyanea Müller, 1764",9.141413,49.906113,NA,"DE",NA,14,8,2019,2019-08-14,NA
"3476","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.558876,50.304436,NA,"DE",NA,13,8,2019,2019-08-13,NA
"3477","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.420566,50.455574,NA,"DE",NA,7,8,2019,2019-08-07,NA
"3478","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.220333,53.357979,NA,"DE",NA,8,8,2019,2019-08-08,NA
"3479","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.39108,49.472069,NA,"DE",NA,7,8,2019,2019-08-07,NA
"3480","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.401306,52.29509,NA,"DE",NA,9,8,2019,2019-08-09,NA
"3481","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.015203,50.675621,NA,"DE",NA,10,8,2019,2019-08-10,NA
"3483","Aeshna cyanea","Aeshna cyanea Müller, 1764",13.418552,53.565903,NA,"DE",NA,5,8,2019,2019-08-05,NA
"3484","Aeshna cyanea","Aeshna cyanea Müller, 1764",9.736355,49.106525,NA,"DE",NA,11,8,2019,2019-08-11,NA
"3487","Aeshna cyanea","Aeshna cyanea Müller, 1764",6.868228,50.956264,NA,"DE",NA,15,8,2019,2019-08-15,NA
"3488","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.661725,49.761101,NA,"DE",NA,9,8,2019,2019-08-09,NA
"3489","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.672623,47.441589,NA,"AT",NA,3,8,2019,2019-08-03,NA
"3490","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.621392,51.426655,NA,"DE",NA,10,8,2019,2019-08-10,NA
"3491","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.313568,50.47691,NA,"DE",NA,10,8,2019,2019-08-10,NA
"3492","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.463287,49.288593,NA,"DE",NA,9,8,2019,2019-08-09,NA
"3493","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.721283,53.904415,NA,"DE",NA,14,8,2019,2019-08-14,NA
"3494","Aeshna cyanea","Aeshna cyanea Müller, 1764",14.25021,51.443054,NA,"DE",NA,4,8,2019,2019-08-04,NA
"3495","Aeshna cyanea","Aeshna cyanea Müller, 1764",14.07277,52.241264,NA,"DE",NA,10,8,2019,2019-08-10,NA
"3496","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.537177,53.531872,NA,"DE",NA,11,8,2019,2019-08-11,NA
"3497","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.211221,53.618797,NA,"DE",NA,11,8,2019,2019-08-11,NA
"3498","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.369205,51.292759,NA,"DE",NA,9,8,2019,2019-08-09,NA
"3499","Aeshna cyanea","Aeshna cyanea Müller, 1764",6.941438,51.173847,NA,"DE",NA,4,8,2019,2019-08-04,NA
"3500","Aeshna cyanea","Aeshna cyanea Müller, 1764",12.944847,48.492023,NA,"DE",NA,11,8,2019,2019-08-11,NA
"3501","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.579032,52.027557,NA,"DE",NA,9,8,2019,2019-08-09,NA
"3502","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.743575,51.953999,NA,"DE",NA,5,8,2019,2019-08-05,NA
"3503","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.083861,53.690796,NA,"DE",NA,9,8,2019,2019-08-09,NA
"3504","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.70991,53.88641,NA,"DE",NA,13,8,2019,2019-08-13,NA
"3505","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.758271,52.866974,NA,"DE",NA,9,8,2019,2019-08-09,NA
"3506","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.62496,48.867157,NA,"DE",NA,11,8,2019,2019-08-11,NA
"3507","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.327287,53.655106,NA,"DE",NA,13,8,2019,2019-08-13,NA
"3508","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.118481,50.026508,NA,"DE",NA,11,8,2019,2019-08-11,NA
"3509","Aeshna cyanea","Aeshna cyanea Müller, 1764",13.242083,52.760166,NA,"DE",NA,8,8,2019,2019-08-08,NA
"3510","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.013771,51.299644,NA,"DE",NA,18,8,2019,2019-08-18,NA
"3511","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.464633,51.535892,NA,"DE",NA,8,8,2019,2019-08-08,NA
"3512","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.97893,50.547588,NA,"DE",NA,9,8,2019,2019-08-09,NA
"3513","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.521391,50.388702,NA,"DE",NA,11,8,2019,2019-08-11,NA
"3514","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.677171,50.165707,NA,"DE",NA,5,8,2019,2019-08-05,NA
"3515","Aeshna cyanea","Aeshna cyanea Müller, 1764",11.752614,50.253838,NA,"DE",NA,4,8,2019,2019-08-04,NA
"3516","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.242064,53.669163,NA,"DE",NA,11,8,2019,2019-08-11,NA
"3517","Aeshna cyanea","Aeshna cyanea Müller, 1764",9.472419,52.427673,NA,"DE",NA,4,8,2019,2019-08-04,NA
"3518","Aeshna cyanea","Aeshna cyanea Müller, 1764",12.059173,48.187687,NA,"DE",NA,11,8,2019,2019-08-11,NA
"3519","Aeshna cyanea","Aeshna cyanea Müller, 1764",13.42047,51.222115,NA,"DE",NA,10,8,2019,2019-08-10,NA
"3520","Aeshna cyanea","Aeshna cyanea Müller, 1764",11.982858,48.086124,NA,"DE",NA,15,8,2019,2019-08-15,NA
"3521","Aeshna cyanea","Aeshna cyanea Müller, 1764",9.519336,52.289238,NA,"DE",NA,11,8,2019,2019-08-11,NA
"3522","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.322875,51.477047,NA,"DE",NA,9,8,2019,2019-08-09,NA
"3523","Aeshna cyanea","Aeshna cyanea Müller, 1764",11.085383,49.370438,NA,"DE",NA,4,8,2019,2019-08-04,NA
"3524","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.474277,51.911507,NA,"DE",NA,8,8,2019,2019-08-08,NA
"3525","Aeshna cyanea","Aeshna cyanea Müller, 1764",13.582972,52.3941,NA,"DE",NA,9,8,2019,2019-08-09,NA
"3526","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.556653,51.527115,NA,"DE",NA,10,8,2019,2019-08-10,NA
"3527","Aeshna cyanea","Aeshna cyanea Müller, 1764",13.735731,51.014744,NA,"DE",NA,10,8,2019,2019-08-10,NA
"3528","Aeshna cyanea","Aeshna cyanea Müller, 1764",11.046322,52.190887,NA,"DE",NA,4,8,2019,2019-08-04,NA
"3529","Aeshna cyanea","Aeshna cyanea Müller, 1764",9.978992,53.269119,NA,"DE",NA,7,8,2019,2019-08-07,NA
"3530","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.553543,49.414547,NA,"DE",NA,16,8,2019,2019-08-16,NA
"3531","Aeshna cyanea","Aeshna cyanea Müller, 1764",11.557617,46.580101,NA,"IT",NA,15,8,2019,2019-08-15,NA
"3532","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.572215,51.369572,NA,"DE",NA,7,8,2019,2019-08-07,NA
"3533","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.866267,48.263054,NA,"DE",NA,18,8,2019,2019-08-18,NA
"3534","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.823142,47.987339,NA,"DE",NA,5,8,2019,2019-08-05,NA
"3535","Aeshna cyanea","Aeshna cyanea Müller, 1764",12.394425,52.826355,NA,"DE",NA,10,8,2019,2019-08-10,NA
"3536","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.589851,47.726295,NA,"DE",NA,11,8,2019,2019-08-11,NA
"3537","Aeshna cyanea","Aeshna cyanea Müller, 1764",6.158518,51.054245,NA,"DE",NA,8,8,2019,2019-08-08,NA
"3538","Aeshna cyanea","Aeshna cyanea Müller, 1764",13.612307,52.600132,NA,"DE",NA,8,8,2019,2019-08-08,NA
"3539","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.634386,49.507492,NA,"DE",NA,11,8,2019,2019-08-11,NA
"3540","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.119091,48.713703,NA,"DE",NA,11,8,2019,2019-08-11,NA
"3541","Aeshna cyanea","Aeshna cyanea Müller, 1764",12.759169,49.072071,NA,"DE",NA,9,8,2019,2019-08-09,NA
"3542","Aeshna cyanea","Aeshna cyanea Müller, 1764",6.963458,51.416965,NA,"DE",NA,10,8,2019,2019-08-10,NA
"3543","Aeshna cyanea","Aeshna cyanea Müller, 1764",11.972373,51.472939,NA,"DE",NA,5,8,2019,2019-08-05,NA
"3544","Aeshna cyanea","Aeshna cyanea Müller, 1764",9.906404,54.210953,NA,"DE",NA,11,8,2019,2019-08-11,NA
"3545","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.451023,51.91853,NA,"DE",NA,17,8,2019,2019-08-17,NA
"3546","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.790303,52.281456,NA,"DE",NA,6,8,2019,2019-08-06,NA
"3547","Aeshna cyanea","Aeshna cyanea Müller, 1764",11.949955,50.48283,NA,"DE",NA,10,8,2019,2019-08-10,NA
"3548","Aeshna cyanea","Aeshna cyanea Müller, 1764",6.835851,51.504112,NA,"DE",NA,6,8,2019,2019-08-06,NA
"3549","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.589083,50.931496,NA,"DE",NA,6,8,2019,2019-08-06,NA
"3550","Aeshna cyanea","Aeshna cyanea Müller, 1764",11.943966,50.48954,NA,"DE",NA,10,8,2019,2019-08-10,NA
"3552","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.576442,47.39687,NA,"AT",NA,5,8,2019,2019-08-05,NA
"3553","Aeshna cyanea","Aeshna cyanea Müller, 1764",13.697763,51.040611,NA,"DE",NA,11,8,2019,2019-08-11,NA
"3555","Aeshna cyanea","Aeshna cyanea Müller, 1764",9.64005,49.118229,NA,"DE",NA,10,8,2019,2019-08-10,NA
"3556","Aeshna cyanea","Aeshna cyanea Müller, 1764",9.118288,49.923786,NA,"DE",NA,8,8,2019,2019-08-08,NA
"3557","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.015125,54.087124,NA,"DE",NA,18,8,2019,2019-08-18,NA
"3558","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.36426,50.801739,NA,"DE",NA,8,8,2019,2019-08-08,NA
"3559","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.724885,49.157478,NA,"DE",NA,8,8,2019,2019-08-08,NA
"3560","Aeshna cyanea","Aeshna cyanea Müller, 1764",11.496483,49.465733,NA,"DE",NA,8,8,2019,2019-08-08,NA
"3561","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.585204,49.596199,NA,"DE",NA,12,8,2019,2019-08-12,NA
"3562","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.470125,50.4445,NA,"DE",NA,11,8,2019,2019-08-11,NA
"3563","Aeshna cyanea","Aeshna cyanea Müller, 1764",14.101399,51.436996,NA,"DE",NA,3,8,2019,2019-08-03,NA
"3564","Aeshna cyanea","Aeshna cyanea Müller, 1764",9.888798,51.585194,NA,"DE",NA,7,8,2019,2019-08-07,NA
"3565","Aeshna cyanea","Aeshna cyanea Müller, 1764",9.016755,49.003479,NA,"DE",NA,8,8,2019,2019-08-08,NA
"3567","Aeshna cyanea","Aeshna cyanea Müller, 1764",12.944847,48.492023,NA,"DE",NA,2,8,2019,2019-08-02,NA
"3568","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.266181,54.231827,NA,"DE",NA,6,8,2019,2019-08-06,NA
"3569","Aeshna cyanea","Aeshna cyanea Müller, 1764",9.388549,52.362057,NA,"DE",NA,6,8,2019,2019-08-06,NA
"3570","Aeshna cyanea","Aeshna cyanea Müller, 1764",11.515658,48.078522,NA,"DE",NA,9,8,2019,2019-08-09,NA
"3571","Aeshna cyanea","Aeshna cyanea Müller, 1764",6.419105,51.492775,NA,"DE",NA,8,8,2019,2019-08-08,NA
"3572","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.815383,53.062462,NA,"DE",NA,8,8,2019,2019-08-08,NA
"3573","Aeshna cyanea","Aeshna cyanea Müller, 1764",13.102055,52.445442,NA,"DE",NA,4,8,2019,2019-08-04,NA
"3574","Aeshna cyanea","Aeshna cyanea Müller, 1764",9.607614,51.28297,NA,"DE",NA,4,8,2019,2019-08-04,NA
"3575","Aeshna cyanea","Aeshna cyanea Müller, 1764",11.147731,48.004036,NA,"DE",NA,11,8,2019,2019-08-11,NA
"3576","Aeshna cyanea","Aeshna cyanea Müller, 1764",6.156889,50.856415,NA,"DE",NA,14,8,2019,2019-08-14,NA
"3577","Aeshna cyanea","Aeshna cyanea Müller, 1764",9.402452,48.848083,NA,"DE",NA,11,8,2019,2019-08-11,NA
"3578","Aeshna cyanea","Aeshna cyanea Müller, 1764",13.502481,52.401901,NA,"DE",NA,5,8,2019,2019-08-05,NA
"3579","Aeshna cyanea","Aeshna cyanea Müller, 1764",11.298631,47.995327,NA,"DE",NA,9,8,2019,2019-08-09,NA
"3580","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.340819,49.062992,NA,"DE",NA,7,8,2019,2019-08-07,NA
"3581","Aeshna cyanea","Aeshna cyanea Müller, 1764",6.992492,51.673252,NA,"DE",NA,7,8,2019,2019-08-07,NA
"3582","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.08256,49.152626,NA,"DE",NA,6,8,2019,2019-08-06,NA
"3583","Aeshna cyanea","Aeshna cyanea Müller, 1764",11.974998,51.347626,NA,"DE",NA,17,8,2019,2019-08-17,NA
"3584","Aeshna cyanea","Aeshna cyanea Müller, 1764",14.612041,50.968174,NA,"DE",NA,4,8,2019,2019-08-04,NA
"3585","Aeshna cyanea","Aeshna cyanea Müller, 1764",5.981105,51.774198,NA,"NL","Gelderland",6,8,2019,2019-08-06,NA
"3587","Aeshna cyanea","Aeshna cyanea Müller, 1764",12.749013,47.758904,NA,"DE","Bayern",9,8,2019,2019-08-09,NA
"3589","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.709677,52.33834,NA,"DE","Nordrhein-Westfalen",10,8,2019,2019-08-10,NA
"3590","Aeshna cyanea","Aeshna cyanea Müller, 1764",2.053779,42.588087,NA,"FR","Languedoc-Roussillon",9,8,2019,2019-08-09,NA
"3592","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.70069,49.442729,NA,"DE","Baden-Württemberg",11,8,2019,2019-08-11,NA
"3593","Aeshna cyanea","Aeshna cyanea Müller, 1764",12.08563,49.041228,NA,"DE","Bayern",11,8,2019,2019-08-11,NA
"3596","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.686974,49.446441,NA,"DE","Baden-Württemberg",11,8,2019,2019-08-11,NA
"3602","Aeshna cyanea","Aeshna cyanea Müller, 1764",4.885918,45.80595,NA,"FR","Rhône-Alpes",12,8,2019,2019-08-12,NA
"3605","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.93458,52.232965,NA,"DE","Nordrhein-Westfalen",13,8,2019,2019-08-13,NA
"3606","Aeshna cyanea","Aeshna cyanea Müller, 1764",9.671776,50.791128,NA,"DE","Hessen",10,8,2019,2019-08-10,NA
"3608","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.005783,45.934825,NA,"IT","Lombardia",13,8,2019,2019-08-13,NA
"3612","Aeshna cyanea","Aeshna cyanea Müller, 1764",5.627503,51.035814,NA,"BE","Vlaanderen",13,8,2019,2019-08-13,NA
"3615","Aeshna cyanea","Aeshna cyanea Müller, 1764",12.74909,47.758849,NA,"DE","Bayern",14,8,2019,2019-08-14,NA
"3696","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.900145,45.337123,NA,"IT","Piemonte",18,8,2019,2019-08-18,NA
"3697","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.682207,49.447518,NA,"DE","Baden-Württemberg",18,8,2019,2019-08-18,NA
"3702","Aeshna cyanea","Aeshna cyanea Müller, 1764",12.181414,46.139968,NA,"IT","Veneto",19,8,2019,2019-08-19,NA
"3708","Aeshna cyanea","Aeshna cyanea Müller, 1764",11.86904,46.199296,NA,"IT","Trentino-Alto Adige",18,8,2019,2019-08-18,NA
"3710","Aeshna cyanea","Aeshna cyanea Müller, 1764",11.868518,46.199249,NA,"IT","Trentino-Alto Adige",20,8,2019,2019-08-20,NA
"3713","Aeshna cyanea","Aeshna cyanea Müller, 1764",12.668382,43.614842,NA,"IT","Marche",21,8,2019,2019-08-21,NA
"3714","Aeshna cyanea","Aeshna cyanea Müller, 1764",7.279695,51.52437,NA,"DE","Nordrhein-Westfalen",22,8,2019,2019-08-22,NA
"3715","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.866418,45.537504,NA,"IT","Veneto",11,8,2019,2019-08-11,NA
"3718","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.229558,50.417728,NA,"DE",NA,25,8,2019,2019-08-25,NA
"3719","Aeshna cyanea","Aeshna cyanea Müller, 1764",6.377478,51.281731,NA,"DE",NA,19,8,2019,2019-08-19,NA
"3720","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.067425,53.692741,NA,"DE",NA,22,8,2019,2019-08-22,NA
"3721","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.049727,50.387917,NA,"DE",NA,21,8,2019,2019-08-21,NA
"3722","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.966614,50.406498,NA,"DE",NA,24,8,2019,2019-08-24,NA
"3723","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.312864,51.926601,NA,"DE",NA,20,8,2019,2019-08-20,NA
"3724","Aeshna cyanea","Aeshna cyanea Müller, 1764",6.176027,46.810932,NA,"FR",NA,24,8,2019,2019-08-24,NA
"3725","Aeshna cyanea","Aeshna cyanea Müller, 1764",8.967325,49.682655,NA,"DE",NA,23,8,2019,2019-08-23,NA
"3726","Aeshna cyanea","Aeshna cyanea Müller, 1764",9.539809,54.287331,NA,"DE",NA,25,8,2019,2019-08-25,NA
"3727","Aeshna cyanea","Aeshna cyanea Müller, 1764",10.178318,53.724442,NA,"DE",NA,20,8,2019,2019-08-20,NA
"3728","Aeshna cyanea","Aeshna cyanea Müller, 1764",6.845362,50.985153,NA,"DE",NA,19,8,2019,2019-08-19,NA
"3729","Aeshna cyanea","Aeshna cyanea Müller, 1764",12.266235,51.659351,NA,"DE",NA,23,8,2019,2019-08-23,NA
