"","name","longitude","latitude","issues","prov","key","scientificName","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","geodeticDatum","class","countryCode","country","rightsHolder","identifier","http://unknown.org/nick","verbatimEventDate","datasetName","collectionCode","gbifID","verbatimLocality","occurrenceID","taxonID","catalogNumber","recordedBy","http://unknown.org/occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","individualCount","continent","vernacularName","dataGeneralizations","locality","samplingProtocol","higherClassification","occurrenceRemarks","informationWithheld","county","municipality","identificationVerificationStatus","language","type","taxonConceptID","behavior","endDayOfYear","startDayOfYear","datasetID","accessRights","sex","lifeStage","identificationRemarks","dynamicProperties","associatedReferences","locationID","fieldNotes","footprintWKT","habitat","elevation","coordinatePrecision","eventID","originalNameUsage","nameAccordingTo","elevationAccuracy","projectId","nomenclaturalCode","georeferenceRemarks","eventRemarks","parentEventID","institutionID","ownerInstitutionCode"
"2307","Aeshna cyanea",9.408513,55.22348,"cdround,gass84","gbif","2311352324","Aeshna cyanea Müller, 1764","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-09-27T11:06:32.992+0000","2020-09-27T12:46:56.022+0000",233,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED","2019-07-28T14:51:49",6,"Syddanmark",2019,7,28,2019-07-28,"2019-07-28T16:39:42.000+0000","2020-09-27T12:46:56.022+0000","https://www.inaturalist.org/observations/29709669","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","DK","Denmark","marlenees","29709669","marlenees","Sun Jul 28 2019 13:40:20 GMT+0200 (GMT+2)","iNaturalist research-grade observations","Observations","2311352324","Granvej, Haderslev, Syddanmark, DK","https://www.inaturalist.org/observations/29709669","52519","29709669","marlenees","https://www.inaturalist.org/observations/29709669","iNaturalist","© marlenees some rights reserved","11:40:20Z","ronan_a","64458118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2310","Aeshna cyanea",8.724972,50.558811,"cdround,gass84","gbif","2311389896","Aeshna cyanea Müller, 1764","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-09-27T11:06:32.992+0000","2020-09-27T12:38:48.611+0000",233,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED","2019-07-31T06:33:33",10,"Hessen",2019,7,30,2019-07-30,"2019-07-31T06:33:33.000+0000","2020-09-27T12:38:48.611+0000","https://www.inaturalist.org/observations/29846776","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","DE","Germany","mangoblatt","29846776","mangoblatt","Tue Jul 30 2019 11:42:23 GMT+0200 (GMT+2)","iNaturalist research-grade observations","Observations","2311389896","Gießen, DE-HE, DE","https://www.inaturalist.org/observations/29846776","52519","29846776","mangoblatt","https://www.inaturalist.org/observations/29846776","iNaturalist","By mangoblatt no rights reserved","09:42:23Z","ronan_a","64873926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2311","Aeshna cyanea",9.892035,46.022036,"cdround,gass84","gbif","2311390442","Aeshna cyanea Müller, 1764","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-09-27T11:06:32.992+0000","2020-09-27T12:46:56.093+0000",233,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED","2019-07-30T13:19:37",132,"Lombardia",2019,7,29,2019-07-29,"2019-07-30T14:02:53.000+0000","2020-09-27T12:46:56.093+0000","https://www.inaturalist.org/observations/29848647","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","IT","Italy","Buratti Mattia","29848647","mattia95","2019-07-29 12:08:45 PM CEST","iNaturalist research-grade observations","Observations","2311390442","24010 Carona BG, Italia","https://www.inaturalist.org/observations/29848647","52519","29848647","Buratti Mattia","https://www.inaturalist.org/observations/29848647","iNaturalist","© Buratti Mattia some rights reserved","10:08:45Z","Buratti Mattia","64751955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2312","Aeshna cyanea",12.749053,47.75887,"cdround,gass84","gbif","2311390687","Aeshna cyanea Müller, 1764","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-09-27T11:06:32.992+0000","2020-09-27T12:38:50.642+0000",233,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED","2019-07-30T16:05:15",4,"Bayern",2019,7,30,2019-07-30,"2019-07-31T12:24:37.000+0000","2020-09-27T12:38:50.642+0000","https://www.inaturalist.org/observations/29857932","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","DE","Germany","werloewe","29857932","werloewe","2019/07/30 5:11 PM CEST","iNaturalist research-grade observations","Observations","2311390687","83334 Inzell, Deutschland","https://www.inaturalist.org/observations/29857932","52519","29857932","werloewe","https://www.inaturalist.org/observations/29857932","iNaturalist","© werloewe some rights reserved","15:11:00Z","werloewe","64771645",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2313","Aeshna cyanea",5.118946,52.1046,"cdround,gass84","gbif","2311393861","Aeshna cyanea Müller, 1764","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-09-27T11:06:32.992+0000","2020-09-27T12:38:52.407+0000",233,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED","2019-07-30T19:19:11",24,"Utrecht",2019,7,1,2019-07-01,"2019-08-01T14:03:39.000+0000","2020-09-27T12:38:52.407+0000","https://www.inaturalist.org/observations/29870131","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","NL","Netherlands","wolfshaar","29870131","wolfshaar","2019-07-01 8:42:00 a.m. CEST","iNaturalist research-grade observations","Observations","2311393861","3515 Utrecht, Nederland","https://www.inaturalist.org/observations/29870131","52519","29870131","wolfshaar","https://www.inaturalist.org/observations/29870131","iNaturalist","© wolfshaar some rights reserved","06:42:00Z","wolfshaar","64798757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2314","Aeshna cyanea",26.028642,55.058339,"cdround,gass84","gbif","2311395480","Aeshna cyanea Müller, 1764","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-09-27T11:06:32.992+0000","2020-09-27T12:47:06.380+0000",233,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED","2019-07-30T18:40:28",5,"Vilniaus",2019,7,23,2019-07-23,"2019-08-07T03:43:29.000+0000","2020-09-27T12:47:06.380+0000","https://www.inaturalist.org/observations/29864425","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","LT","Lithuania","sariai","29864425","sariai","2019/07/23 8:31 AM EEST","iNaturalist research-grade observations","Observations","2311395480","Sariai, Lithuania","https://www.inaturalist.org/observations/29864425","52519","29864425","sariai","https://www.inaturalist.org/observations/29864425","iNaturalist","By sariai no rights reserved","05:31:00Z","ronan_a","64793245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2315","Aeshna cyanea",0.692505,51.068475,"gass84","gbif","2311397166","Aeshna cyanea Müller, 1764","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-09-27T11:06:32.992+0000","2020-09-27T12:57:53.885+0000",233,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED","2019-07-30T19:38:08",8,"England",2019,7,30,2019-07-30,"2019-07-30T20:59:41.000+0000","2020-09-27T12:57:53.885+0000","https://www.inaturalist.org/observations/29871380","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","GB","United Kingdom of Great Britain and Northern Ireland","middlecroft","29871380","middlecroft","Tue Jul 30 2019 11:18:34 GMT+0100 (GMT+1)","iNaturalist research-grade observations","Observations","2311397166","5 The Croft, Tenterden, England, GB","https://www.inaturalist.org/observations/29871380","52519","29871380","middlecroft","https://www.inaturalist.org/observations/29871380","iNaturalist","© middlecroft some rights reserved","09:18:34Z","middlecroft","64801707",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2316","Aeshna cyanea",9.889889,46.022832,"cdround,gass84","gbif","2311397400","Aeshna cyanea Müller, 1764","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-09-27T11:06:32.992+0000","2020-09-27T12:53:33.121+0000",233,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED","2019-07-30T21:04:55",15,"Lombardia",2019,7,29,2019-07-29,"2019-08-01T09:07:46.000+0000","2020-09-27T12:53:33.121+0000","https://www.inaturalist.org/observations/29876555","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","IT","Italy","Stefano","29876555","stefano_aguzzi","2019/07/29 12:11 PM CEST","iNaturalist research-grade observations","Observations","2311397400","Provincia di Bergamo, Italia","https://www.inaturalist.org/observations/29876555","52519","29876555","Stefano","https://www.inaturalist.org/observations/29876555","iNaturalist","© Stefano some rights reserved","10:11:00Z","Stefano","64812849",NA,NA,NA,NA,NA,NA,NA,"Campo 2019 Odonata.it - Orobie bergamasche",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2317","Aeshna cyanea",10.173741,46.026461,"cdround,gass84","gbif","2311397685","Aeshna cyanea Müller, 1764","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-09-27T11:06:32.992+0000","2020-09-27T12:38:55.497+0000",233,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED","2019-07-30T20:18:27",4,"Lombardia",2019,7,27,2019-07-27,"2019-07-30T22:05:24.000+0000","2020-09-27T12:38:55.497+0000","https://www.inaturalist.org/observations/29873910","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","IT","Italy","Stefano","29873910","stefano_aguzzi","2019/07/27 11:40 AM CEST","iNaturalist research-grade observations","Observations","2311397685","Provincia di Bergamo, Italia","https://www.inaturalist.org/observations/29873910","52519","29873910","Stefano","https://www.inaturalist.org/observations/29873910","iNaturalist","© Stefano some rights reserved","09:40:00Z","Stefano","64807076",NA,NA,NA,NA,NA,NA,NA,"Campo 2019 Odonata.it - Orobie bergamasche",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2319","Aeshna cyanea",4.78334,50.629859,"cdround,gass84","gbif","2311407162","Aeshna cyanea Müller, 1764","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-09-27T11:06:32.992+0000","2020-09-27T12:38:53.531+0000",233,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED","2019-07-31T11:06:32",2,"Wallonie",2019,7,29,2019-07-29,"2019-07-31T15:36:55.000+0000","2020-09-27T12:38:53.531+0000","https://www.inaturalist.org/observations/29907817","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","BE","Belgium","Mathieu Gilbert","29907817","mathg89","2019/07/29 3:24 PM CEST","iNaturalist research-grade observations","Observations","2311407162","1360 Perwez, Belgique","https://www.inaturalist.org/observations/29907817","52519","29907817","Mathieu Gilbert","https://www.inaturalist.org/observations/29907817","iNaturalist","© Mathieu Gilbert some rights reserved","13:24:00Z","Mathieu Gilbert","64898326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2320","Aeshna cyanea",15.103073,55.094196,"cdround,gass84","gbif","2311407443","Aeshna cyanea Müller, 1764","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-09-27T11:06:32.992+0000","2020-09-27T12:38:52.520+0000",233,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED","2019-07-31T16:04:14",15,"Hovedstaden",2019,7,21,2019-07-21,"2019-07-31T16:04:14.000+0000","2020-09-27T12:38:52.520+0000","https://www.inaturalist.org/observations/29918993","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","DK","Denmark","Dave Holland","29918993","dave_holland","2019/07/21 10:18 PM NZST","iNaturalist research-grade observations","Observations","2311407443","3740 Svaneke, Dänemark","https://www.inaturalist.org/observations/29918993","52519","29918993","Dave Holland","https://www.inaturalist.org/observations/29918993","iNaturalist","© Dave Holland some rights reserved","10:18:00Z","ronan_a","64930918",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2322","Aeshna cyanea",10.534894,59.670641,"cdround,gass84","gbif","2313637060","Aeshna cyanea Müller, 1764","b124e1e0-4755-430f-9eab-894f25a9b59c","d3978a37-635a-4ae3-bb85-7b4d41bc0b88","7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6","NO","DWC_ARCHIVE","2020-10-01T08:48:40.652+0000","2020-10-01T09:56:12.350+0000",131,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,100,"Viken",2019,7,12,2019-07-12,"2019-07-12T19:00:28.000+0000","2020-10-01T09:56:12.350+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","NO","Norway",NA,"urn:uuid:37c7a92f-7395-492b-a366-ed41fa3480a0",NA,NA,NA,"so2-bugs","2313637060",NA,"urn:uuid:37c7a92f-7395-492b-a366-ed41fa3480a0",NA,"22185387","Jostein Bærø Engdal",NA,"nef",NA,NA,NA,NA,1,NA,NA,NA,"Langseth, Asker, Vi",NA,NA,NA,NA,"Viken","Asker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{""Activity"":""Flying""}","https://www.artsobservasjoner.no/Sighting/22185387","12616","Activity: Flying. Quantity: 1 Individuals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2324","Aeshna cyanea",9.077997,58.780737,"cdround,gass84","gbif","2323203086","Aeshna cyanea Müller, 1764","b124e1e0-4755-430f-9eab-894f25a9b59c","d3978a37-635a-4ae3-bb85-7b4d41bc0b88","7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6","NO","DWC_ARCHIVE","2020-10-01T08:48:40.652+0000","2020-10-01T09:57:13.893+0000",131,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,100,"Agder",2019,7,12,2019-07-12,"2019-07-12T21:27:46.000+0000","2020-10-01T09:57:13.893+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","NO","Norway",NA,"urn:uuid:c4072994-149d-4177-9027-d8278670d044",NA,NA,NA,"so2-bugs","2323203086",NA,"urn:uuid:c4072994-149d-4177-9027-d8278670d044",NA,"22186242","Arild Omberg",NA,"nef",NA,NA,NA,NA,1,NA,NA,NA,"Opstadtjenn, Risør, Ag",NA,NA,NA,NA,"Agder","Risør",NA,NA,NA,NA,"reproductive",NA,NA,NA,NA,NA,NA,NA,"{""Activity"":""EggLaying""}","https://www.artsobservasjoner.no/Sighting/22186242","801088","Activity: EggLaying.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2325","Aeshna cyanea",8.588476,50.626587,"cdround,gass84","gbif","2328330615","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:42.716+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,250,NA,2019,7,28,2019-07-28,NA,"2020-09-02T07:22:42.716+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2328330615",NA,NA,NA,"40942385","119026078",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"Danziger str Rodheim-Bieber",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2326","Aeshna cyanea",9.170615,48.846214,"cdround,gass84","gbif","2328330628","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:23:23.092+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,250,NA,2019,7,28,2019-07-28,NA,"2020-09-02T07:23:23.092+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2328330628",NA,NA,NA,"-1099807098","1698071354",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"Reihenhausgarten mit Teich Stgt.-Stammheim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2327","Aeshna cyanea",7.072731,49.914734,"cdround,gass84","gbif","2328330650","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:50.579+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,250,NA,2019,7,26,2019-07-26,NA,"2020-09-02T07:22:50.579+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2328330650",NA,NA,NA,"-1893750117","1542881172",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"Moselufer Bernkastel Kues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2328","Aeshna cyanea",7.480157,49.391575,"cdround,gass84","gbif","2328330677","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:23:07.648+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,250,NA,2019,7,29,2019-07-29,NA,"2020-09-02T07:23:07.648+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2328330677",NA,NA,NA,"-1339690301","110585168",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"bergfeld",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2329","Aeshna cyanea",6.377478,51.281731,"cdround,gass84","gbif","2328330678","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:16.564+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,250,NA,2019,7,29,2019-07-29,NA,"2020-09-02T07:22:16.564+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2328330678",NA,NA,NA,"-829978697","1778021703",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"Viersen-Süchteln: An Pantaleon/Beckstraße",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
