"","name","longitude","latitude","issues","prov","key","scientificName","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","geodeticDatum","class","countryCode","country","rightsHolder","identifier","http://unknown.org/nick","verbatimEventDate","datasetName","collectionCode","gbifID","verbatimLocality","occurrenceID","taxonID","catalogNumber","recordedBy","http://unknown.org/occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","individualCount","continent","vernacularName","dataGeneralizations","locality","samplingProtocol","higherClassification","occurrenceRemarks","informationWithheld","county","municipality","identificationVerificationStatus","language","type","taxonConceptID","behavior","endDayOfYear","startDayOfYear","datasetID","accessRights","sex","lifeStage","identificationRemarks","dynamicProperties","associatedReferences","locationID","fieldNotes","footprintWKT","habitat","elevation","coordinatePrecision","eventID","originalNameUsage","nameAccordingTo","elevationAccuracy","projectId","nomenclaturalCode","georeferenceRemarks","eventRemarks","parentEventID","institutionID","ownerInstitutionCode"
"2862","Aeshna cyanea",1.606079,50.573326,"cdround,osiic","gbif","2844719295","Aeshna cyanea Müller, 1764","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+0000","2020-09-05T06:45:52.227+0000",80,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,25,NA,2019,7,1,2019-07-01,"2019-07-02T00:00:00.000+0000","2020-09-05T06:45:52.227+0000","https://data.biodiversitydata.nl/obsint/observation/OBS.175586197","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","FR","France","Stichting Natuurinformatie","175586197@OBS",NA,NA,NA,"Observations","2844719295",NA,"https://observation.org/observation/175586197",NA,"OBS.175586197",NA,NA,NA,NA,"10:20",NA,NA,1,"EUROPE","Southern Hawker",NA,"France - Camiers",NA,"Animalia|DARNERS_AESHNIDAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2863","Aeshna cyanea",0.20151,47.372513,"cdround,osiic","gbif","2844751213","Aeshna cyanea Müller, 1764","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+0000","2020-09-05T06:45:06.975+0000",80,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,25,NA,2019,7,12,2019-07-12,"2019-08-22T00:00:00.000+0000","2020-09-05T06:45:06.975+0000","https://data.biodiversitydata.nl/obsint/observation/OBS.178356743","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","FR","France","Stichting Natuurinformatie","178356743@OBS",NA,NA,NA,"Observations","2844751213",NA,"https://observation.org/observation/178356743",NA,"OBS.178356743",NA,NA,NA,NA,"14:21",NA,NA,1,"EUROPE","Southern Hawker",NA,"France - Continvoir",NA,"Animalia|DARNERS_AESHNIDAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2864","Aeshna cyanea",13.99241,46.415802,"cdround,osiic","gbif","2844758170","Aeshna cyanea Müller, 1764","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+0000","2020-09-05T06:45:11.255+0000",80,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,100,NA,2019,7,22,2019-07-22,"2019-09-26T00:00:00.000+0000","2020-09-05T06:45:11.255+0000","https://data.biodiversitydata.nl/obsint/observation/OBS.180119913","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","SI","Slovenia","Stichting Natuurinformatie","180119913@OBS",NA,NA,NA,"Observations","2844758170",NA,"https://observation.org/observation/180119913",NA,"OBS.180119913",NA,NA,NA,NA,"15:09",NA,NA,1,"EUROPE","Southern Hawker",NA,"Slovenia - Jecenice","seen","Animalia|DARNERS_AESHNIDAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MALE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2876","Aeshna cyanea",6.988156,48.618509,"cdround,osiic","gbif","2844866752","Aeshna cyanea Müller, 1764","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+0000","2020-09-05T06:45:32.847+0000",80,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,10,NA,2019,7,20,2019-07-20,"2019-10-03T00:00:00.000+0000","2020-09-05T06:45:32.847+0000","https://data.biodiversitydata.nl/obsint/observation/OBS.176660167","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","FR","France","Stichting Natuurinformatie","176660167@OBS",NA,NA,NA,"Observations","2844866752",NA,"https://observation.org/observation/176660167",NA,"OBS.176660167",NA,NA,NA,NA,"13:30",NA,NA,1,"EUROPE","Southern Hawker",NA,"France - Hattigny",NA,"Animalia|DARNERS_AESHNIDAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MALE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2877","Aeshna cyanea",6.862057,51.593121,"cdround,osiic","gbif","2844867284","Aeshna cyanea Müller, 1764","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+0000","2020-09-05T06:45:32.984+0000",80,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,25,NA,2019,7,31,2019-07-31,"2019-07-31T00:00:00.000+0000","2020-09-05T06:45:32.984+0000","https://data.biodiversitydata.nl/obsint/observation/OBS.177242144","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","DE","Germany","Stichting Natuurinformatie","177242144@OBS",NA,NA,NA,"Observations","2844867284",NA,"https://observation.org/observation/177242144",NA,"OBS.177242144",NA,NA,NA,NA,"12:29",NA,NA,1,"EUROPE","Southern Hawker",NA,"BRD - BOT Bottrop NSG Kirchheller Heide im Ortsteil Kirchhellen (BOT-001)","seen","Animalia|DARNERS_AESHNIDAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MALE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2890","Aeshna cyanea",7.073368,48.638309,"cdround,osiic","gbif","2845013845","Aeshna cyanea Müller, 1764","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+0000","2020-09-05T06:45:29.258+0000",80,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,25,NA,2019,7,25,2019-07-25,"2019-08-05T00:00:00.000+0000","2020-09-05T06:45:29.258+0000","https://data.biodiversitydata.nl/obsint/observation/OBS.176922855","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","FR","France","Stichting Natuurinformatie","176922855@OBS",NA,NA,NA,"Observations","2845013845",NA,"https://observation.org/observation/176922855",NA,"OBS.176922855",NA,NA,NA,NA,"14:13",NA,NA,1,"EUROPE","Southern Hawker",NA,"France - Vasperviller",NA,"Animalia|DARNERS_AESHNIDAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2895","Aeshna cyanea",11.991723,50.008103,"cdround,osiic","gbif","2845106426","Aeshna cyanea Müller, 1764","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+0000","2020-09-05T06:45:17.056+0000",80,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,100,NA,2019,7,17,2019-07-17,"2019-07-17T00:00:00.000+0000","2020-09-05T06:45:17.056+0000","https://data.biodiversitydata.nl/obsint/observation/OBS.176483985","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","DE","Germany","Stichting Natuurinformatie","176483985@OBS",NA,NA,NA,"Observations","2845106426",NA,"https://observation.org/observation/176483985",NA,"OBS.176483985",NA,NA,NA,NA,"14:59",NA,NA,1,"EUROPE","Southern Hawker",NA,"BRD - Wunsiedel (Landkreis)","seen","Animalia|DARNERS_AESHNIDAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MALE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2896","Aeshna cyanea",7.785398,51.419675,"cdround,osiic","gbif","2845107273","Aeshna cyanea Müller, 1764","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+0000","2020-09-05T06:45:17.159+0000",80,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,100,NA,2019,7,31,2019-07-31,"2019-08-03T00:00:00.000+0000","2020-09-05T06:45:17.159+0000","https://data.biodiversitydata.nl/obsint/observation/OBS.177406583","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","DE","Germany","Stichting Natuurinformatie","177406583@OBS",NA,NA,NA,"Observations","2845107273",NA,"https://observation.org/observation/177406583",NA,"OBS.177406583",NA,NA,NA,NA,NA,NA,NA,6,"EUROPE","Southern Hawker",NA,"BRD - Menden (Sauerland)","seen","Animalia|DARNERS_AESHNIDAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2897","Aeshna cyanea",7.552351,51.397355,"cdround,osiic","gbif","2845155534","Aeshna cyanea Müller, 1764","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+0000","2020-09-05T06:45:16.522+0000",80,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,25,NA,2019,7,22,2019-07-22,"2019-07-23T00:00:00.000+0000","2020-09-05T06:45:16.522+0000","https://data.biodiversitydata.nl/obsint/observation/OBS.176790598","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","DE","Germany","Stichting Natuurinformatie","176790598@OBS",NA,NA,NA,"Observations","2845155534",NA,"https://observation.org/observation/176790598",NA,"OBS.176790598",NA,NA,NA,NA,"21:11",NA,NA,1,"EUROPE","Southern Hawker",NA,"BRD - HA Berchumer Heide","seen","Animalia|DARNERS_AESHNIDAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2907","Aeshna cyanea",7.558903,51.343024,"cdround,osiic","gbif","2845387438","Aeshna cyanea Müller, 1764","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+0000","2020-09-05T06:45:30.792+0000",80,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,2,NA,2019,7,15,2019-07-15,"2020-03-30T00:00:00.000+0000","2020-09-05T06:45:30.792+0000","https://data.biodiversitydata.nl/obsint/observation/OBS.187490003","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","DE","Germany","Stichting Natuurinformatie","187490003@OBS",NA,NA,NA,"Observations","2845387438",NA,"https://observation.org/observation/187490003",NA,"OBS.187490003",NA,NA,NA,NA,NA,NA,NA,1,"EUROPE","Southern Hawker",NA,"BRD - HA 08.90.04 Gartenteich","caught","Animalia|DARNERS_AESHNIDAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2919","Aeshna cyanea",13.21,47.35,"bri,cudc,gass84","gbif","2852709085","Aeshna cyanea Müller, 1764","882d105b-fa99-4c3b-a736-b43674ce91f3","7a070ba0-bafb-11d9-8e53-b8a03c50a862","6032a3a0-f762-11e1-a439-00145eb45e9a","AT","BIOCASE","2020-09-03T09:40:40.622+0000","2020-09-05T09:07:23.366+0000",130,"UNKNOWN","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,10,NA,2019,7,29,2019-07-29,NA,"2020-09-05T09:07:23.366+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","AT","Austria",NA,NA,NA,NA,NA,"Biodiversitätsdatenbank des Landes Salzburg","2852709085",NA,NA,NA,"2325473",NA,NA,"Biodiversitätsdatenbank des Landes Salzburg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2920","Aeshna cyanea",13.61,47.1,"bri,cudc,gass84","gbif","2852715976","Aeshna cyanea Müller, 1764","882d105b-fa99-4c3b-a736-b43674ce91f3","7a070ba0-bafb-11d9-8e53-b8a03c50a862","6032a3a0-f762-11e1-a439-00145eb45e9a","AT","BIOCASE","2020-09-03T09:40:40.622+0000","2020-09-05T09:07:24.764+0000",130,"UNKNOWN","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,25,NA,2019,7,17,2019-07-17,NA,"2020-09-05T09:07:24.764+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","AT","Austria",NA,NA,NA,NA,NA,"Biodiversitätsdatenbank des Landes Salzburg","2852715976",NA,NA,NA,"2325440",NA,NA,"Biodiversitätsdatenbank des Landes Salzburg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2924","Aeshna cyanea",13.16,47.84,"bri,cudc,gass84","gbif","2852757416","Aeshna cyanea Müller, 1764","882d105b-fa99-4c3b-a736-b43674ce91f3","7a070ba0-bafb-11d9-8e53-b8a03c50a862","6032a3a0-f762-11e1-a439-00145eb45e9a","AT","BIOCASE","2020-09-03T09:40:40.622+0000","2020-09-05T09:07:21.078+0000",130,"UNKNOWN","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,5,NA,2019,7,25,2019-07-25,NA,"2020-09-05T09:07:21.078+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","AT","Austria",NA,NA,NA,NA,NA,"Biodiversitätsdatenbank des Landes Salzburg","2852757416",NA,NA,NA,"2372725",NA,NA,"Biodiversitätsdatenbank des Landes Salzburg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2925","Aeshna cyanea",13.52,47.39,"bri,cudc,gass84","gbif","2852759891","Aeshna cyanea Müller, 1764","882d105b-fa99-4c3b-a736-b43674ce91f3","7a070ba0-bafb-11d9-8e53-b8a03c50a862","6032a3a0-f762-11e1-a439-00145eb45e9a","AT","BIOCASE","2020-09-03T09:40:40.622+0000","2020-09-05T09:07:23.311+0000",130,"UNKNOWN","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,25,NA,2019,7,17,2019-07-17,NA,"2020-09-05T09:07:23.311+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","AT","Austria",NA,NA,NA,NA,NA,"Biodiversitätsdatenbank des Landes Salzburg","2852759891",NA,NA,NA,"2325463",NA,NA,"Biodiversitätsdatenbank des Landes Salzburg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2934","Aeshna cyanea",9.504668,51.884556,"cdround,gass84","gbif","2328330606","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:57.599+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,25,NA,2019,8,4,2019-08-04,NA,"2020-09-02T07:22:57.599+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2328330606",NA,NA,NA,"1733546399","790597811",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"TK25 Blatt 4123/1 - Negenborn / Arholzen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2935","Aeshna cyanea",9.478792,48.250191,"cdround,gass84","gbif","2328330607","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:51.476+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,25,NA,2019,8,4,2019-08-04,NA,"2020-09-02T07:22:51.476+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2328330607",NA,NA,NA,"-407176176","790597811",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"TK25 Blatt 7722/2 - Schwäb. Alb / Hayingen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2936","Aeshna cyanea",13.399685,52.406197,"cdround,gass84","gbif","2328330608","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:44.226+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,25,NA,2019,8,2,2019-08-02,NA,"2020-09-02T07:22:44.226+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2328330608",NA,NA,NA,"-2087408410","790597811",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"TK25 Blatt 3546/3 - Berlin / Marienfelde / Mariendorf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2937","Aeshna cyanea",8.769215,52.264271,"cdround,gass84","gbif","2328330609","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:38.700+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,25,NA,2019,8,4,2019-08-04,NA,"2020-09-02T07:22:38.700+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2328330609",NA,NA,NA,"737310800","790597811",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"TK25 Blatt 3718/2 - Wiehengebirge / Volmerdingsen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2938","Aeshna cyanea",7.705429,47.641361,"cdround,gass84","gbif","2328330610","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:23:16.221+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,25,NA,2019,8,2,2019-08-02,NA,"2020-09-02T07:23:16.221+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2328330610",NA,NA,NA,"1442052886","790597811",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"TK25 Blatt 8312/3 - Lörrach (Ost) / Hauingen / Steinen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
